Name;Mass;num-amide;num-OC;num-NC;#theo;#exper;TopID;Derep+ scr;Derep+ rank;Derep-g scr;Derep-g rank;Derep scr;Derep rank;#matches;MF1;#isomers;dnp-class;SMILES1;MF2;SMILES2
MLS000101228-01!Kinetin525-79-1_M+H;215.081;1;0;2;4;39;Kinetin_M+H;2;8;2;7;-1;1059;1059;C10H9N5O;3;none;C(Nc1[nH]cnc2ncnc12)c3ccco3;C10H9N5O;[H]N(C1=C2N([H])C([H])=NC2=NC([H])=N1)C([H])([H])C1=C([H])C([H])=C([H])O1
MLS000083577-01!Imiquimod_M+H;240.137;1;0;2;4;135;HMDB:HMDB00745-1059_Homocarnosine_M+H;2;19;1;78;-1;1199;1199;C14H16N4;1;none;CC(C)Cn1cnc2c(N)nc3ccccc3c12;C10H16N4O3;[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C1=C([H])N([H])C([H])=N1
MLS000069723-01!FENBENDAZOLE43210-67-9_M+H;299.073;3;2;2;8;145;Glutamic_acid_N-(4-Hydroxy-3-methoxybenzoyl);2;2;2;2;1;19;1504;C15H13N3O2S;2;none;COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1;C13H15NO7;[H]OC(=O)C([H])([H])C([H])([H])C([H])(N([H])C(=O)C1=C([H])C(OC([H])([H])[H])=C(O[H])C([H])=C1[H])C(=O)O[H]
MLS000069633-01!Acyclovir59277-89-3_M+H;225.086;1;4;2;10;22;MLS000069633-01!Acyclovir59277-89-3_M+H;2;1;1;27;-1;1173;1173;C8H11N5O3;1;none;Nc1nc(O)c2ncn(COCCO)c2n1;C8H11N5O3;[H]Oc1nc(nc2n(c([H])nc12)C([H])([H])OC([H])([H])C([H])([H])O[H])N([H])[H]
MLS000069554-01!ISOXICAM_M+H;335.058;2;1;4;8;96;2'_4_5_6_6'-Pentahydroxydiphenyl_ether_2_4'-dicarboxylic_acid_2'_4_5_6_6'-Pentahydroxydiphenyl_ether_2_4'-dicarboxylic_acid;2;1;2;1;2;1;1581;C14H13N3O5S;1;none;CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3cc(C)on3;C14H10O10;[H]OC(=O)C1=C([H])C(O[H])=C(OC2=C(O[H])C(O[H])=C(O[H])C([H])=C2C(=O)O[H])C(O[H])=C1[H]
MLS000028860-01!4-PREGNEN-20ALPHA-OL-3-ONE_M+H;316.24;1;1;0;2;128;2_4_9-Octadecatrien-6-yne-1_18-diol_18-Ac;2;86;2;59;-1;1517;1517;C21H32O2;8;none;C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;C20H30O3;[H]OC([H])([H])C([H])=C([H])C([H])=C([H])C#CC([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]
MLS000028822-01!LONIDAMINE_M+H;320.012;1;1;1;4;99;MLS000028822-01!LONIDAMINE_M+H;2;1;2;1;-1;1524;1524;C15Cl2H10N2O2;2;none;OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c3ccccc13;C15Cl2H10N2O2;[H]OC(=O)c1nn(c2c([H])c([H])c([H])c([H])c12)C([H])([H])c1c([H])c([H])c(Cl)c([H])c1Cl
Lychnopholic_acid_M+H;250.157;1;2;0;2;10;3_6-Dihydroxy-10-methylundecanoic_acid_Me_ester;2;22;1;34;-1;1272;1272;C15H22O3;25;none;O[C@H](C/C(C(O)=O)=C\CC1)[C@@]2([H])[C@](CC2(C)C)([H])C1=C;C13H26O4;[H]OC([H])(C([H])([H])C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
Kinetin_M+H;215.081;1;2;7;12;5;Kinetin_M+H;2;1;2;5;-1;1059;1059;C10H9N5O;3;none;C12=NC=NC(NCC3=CC=CO3)=C1NC=N2;C10H9N5O;[H]N(C1=C2N([H])C([H])=NC2=NC([H])=N1)C([H])([H])C1=C([H])C([H])=C([H])O1
Indole-3-carboxylic_acid_120169_M+H;161.048;1;1;2;4;5;Indole-3-carboxylic_acid_120169_M+H;2;1;2;4;-1;750;750;C9H7NO2;14;Alcaloids;OC(C1=CNC2=CC=CC=C21)=O;C9H7NO2;[H]OC(=O)C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12
Homosalate_M+H;262.157;2;3;0;6;72;4-Nitrophenol_Octanoyl;2;13;2;6;1;6;1253;C16H22O3;9;none;CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O;C14H19NO4;[H]C1=C([H])C(=C([H])C([H])=C1OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N(=O)=O
Heptelidic_acid_chlorohydrin_130129_M+H;316.108;1;4;0;2;20;4-Formyl-3-(formylmethyl)-4-hexenoic_acid_(3_4-Dihydroxyphenyl)ethyl_ester;2;34;1;73;-1;1532;1532;C15ClH21O5;3;Terpenoids;CC([C@H]1CC[C@](CCl)(O)[C@@]2([H])C(OCC(C(O)=O)=C[C@@]21[H])=O)C;C17H20O6;[H]OC1=C(O[H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])(C(C([H])=O)=C([H])C([H])([H])[H])C([H])([H])C([H])=O
Gestoden_M+H;310.193;1;1;0;2;25;2_9_16-Heptadecatriene-4_6-diyn-1-ol_2-Methylpropanoyl;2;113;1;268;-1;1538;1538;C21H26O2;6;Simple_Aromatic_Natural_Products;CCC12CCC3C(CCC4=CC(=O)CCC34)C1C=CC2(O)C#C;C21H28O2;[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C#CC#CC([H])=C([H])C([H])([H])OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
Galgravin_M+H;372.194;1;10;0;6;15;4-(3_4-Dihydroxyphenyl)-3-buten-1-ol_3'_4'-Di-Me_ether__1-O-Ô_-D-glucopyranoside;2;59;1;155;-1;1665;1665;C22H28O5;24;none;COC1=C(OC)C=C([C@@H]2[C@@H](C)[C@@H](C)[C@H](C3=CC(OC)=C(OC)C=C3)O2)C=C1;C18H26O8;[H]OC([H])([H])C1([H])OC([H])(OC([H])([H])C([H])([H])C([H])=C([H])C2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C2[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
Ethyl_1-cyclopropyl-6_7-difluoro-8-methoxy-4-oxo-1_4-dihydro-3-quinolinecarboxylate_M+H;323.097;2;4;3;12;14;Ethyl_1-cyclopropyl-6_7-difluoro-8-methoxy-4-oxo-1_4-dihydro-3-quinolinecarboxylate_M+H;2;1;2;1;1;2;1554;C16F2H15NO4;1;none;COC1=C2C(C(C(C(OCC)=O)=CN2C3CC3)=O)=CC(F)=C1F;C16F2H15NO4;[H]C1=C(C(=O)OC([H])([H])C([H])([H])[H])C(=O)C2=C([H])C(F)=C(F)C(OC([H])([H])[H])=C2N1C1([H])C([H])([H])C1([H])[H]
Dodemorph_M+H;281.272;1;2;3;10;7;2-Amino-5_9_12_15_17-octadecapentaen-3-ol_17_18-Dihydro;2;40;1;63;-1;1399;1399;C18H35NO;3;none;CC1CN(CC(C)O1)C1CCCCCCCCCCC1;C18H31NO;[H]OC([H])(C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H]
Diphenylphosphate_M+H;250.039;1;2;0;2;16;4-(4-Hydroxyphenyl)-2-butanol__9CI_2-O-Sulfate;2;66;2;24;-1;1250;1250;C12H11O4P;1;none;OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1;C10H14O5S;[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])C([H])(OS(=O)(=O)O[H])C([H])([H])[H]
Dimethyl_ketal_of_oxysporidinone_130004_M+H;535.351;1;9;3;8;44;Isariins_Isariin_D;2;21;1;121;-1;1220;1220;C30H49NO7;2;none;OC1CC(OC)(OC)CCC1(O)C2=CN(C)C(C(C3OC(/C(C)=C/C(C)CC(C)CC)C(C)CC3)=C2O)=O;C26H45N5O7;[H]N1C(=O)C([H])([H])C([H])(OC(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
Cotinine_M+H;176.095;1;0;3;4;9;Tartaric_acid_Bis(methylamide);2;7;1;53;-1;912;912;C10H12N2O;15;Alcaloids;CN1C(c2cccnc2)CCC1=O;C6H12N2O4;[H]OC([H])(C(=O)N([H])C([H])([H])[H])C([H])(O[H])C(=O)N([H])C([H])([H])[H]
Communesin_B_(identified_trough_in_silico_generated_spectrum)_M+H;508.284;2;2;11;12;34;Glidobactamine_NThr-(9-Methyl-2E_4E-decadienoyl);2;25;1;109;1;9;1283;C32H36N4O2;11;Alcaloids;C=CC=CCC(=O)N6CCC57(c8ccccc8(NC2N(C)c4cccc3C(C1OC1(C)(C))N(CCC25(c34))C67));C26H42N4O6;[H]OC([H])(C([H])([H])[H])C([H])(N([H])C(=O)C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C1([H])C(=O)N([H])C([H])(C([H])=C([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])(O[H])C1([H])[H])C([H])([H])[H]
Communesin_A_(identified_trough_in_silico_generated_spectrum)_M+H;456.253;2;2;11;12;33;HC_Toxin_I_3''Ô_-Hydroxy;2;17;0;1371;0;736;1371;C28H32N4O2;3;Alcaloids;CC(=O)N6CCC57(c8ccccc8(NC2N(C)c4cccc3C(C1OC1(C)(C))N(CCC25(c34))C67));C21H32N4O7;[H]OC1([H])C([H])([H])C([H])([H])N2C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C12[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C1([H])OC1([H])[H]
CocamidopropylBetaine_M+H;342.288;2;1;6;12;63;4'-O-Geranylsinapyl_alcohol_Ô”7''-Isomer__5''_6''-didehydro(E-);2;5;2;3;1;3;1685;C19H38N2O3;1;none;CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-];C21H28O4;[H]OC([H])([H])C([H])=C([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])=C([H])C(=C([H])[H])C([H])([H])[H])C(OC([H])([H])[H])=C1[H]
Cinnamamide_M+H;147.068;1;0;1;2;5;2-Amino-3-hydroxybutanedioic_acid_4-Amide;2;10;2;9;-1;655;655;C9H9NO;13;Simple_Aromatic_Natural_Products;NC(=O)\C=C\C1=CC=CC=C1;C4H8N2O4;[H]OC(=O)C([H])(N([H])[H])C([H])(O[H])C(O[H])=N[H]
Carbendazim_M+H;191.069;3;2;5;14;6;Carbendazim_M+H;2;1;1;21;1;3;1057;C9H9N3O2;6;none;COC(=O)NC1=NC2=CC=CC=C2N1;C9H9N3O2;[H]N(C(=O)OC([H])([H])[H])C1=NC2=C([H])C([H])=C([H])C([H])=C2N1[H]
Caffeine_M+H;194.08;3;0;10;14;5;Talitol__8CI__9CI_2_4-O-Methylene;2;5;0;1016;1;4;1016;C8H10N4O2;12;Alcaloids;CN1C(N(C)C(N=CN2C)=C2C1=O)=O;C7H14O6;[H]OC([H])([H])C([H])(O[H])C1([H])OC([H])([H])OC([H])(C([H])([H])O[H])C1([H])O[H]
Butyrolactone_II_130093_M+H;356.09;2;7;0;6;25;Asperopterin_B_O-Ô_-D-Ribofuranoside;2;36;1;127;1;31;1716;C19H16O7;15;Polcyclic_Aromatic_Natural_Products;OC1=C(C(C(OC)=O)(CC2=CC=C(O)C=C2)OC1=O)C3=CC=C(O)C=C3;C13H17N5O7;[H]OC([H])([H])C1([H])OC([H])(OC([H])([H])C2=NC3=C(N([H])C(=N[H])N([H])C3=O)N(C2=O)C([H])([H])[H])C([H])(O[H])C1([H])O[H]
Bupirimate_M+H;316.157;1;1;6;10;23;2-Amino-4-pentynoic_acid__9CI_N-Phthaloyl__tert-butyl_ester;2;12;1;50;-1;1500;1500;C13H24N4O3S;4;none;CCCCC1=C(C)N=C(NCC)N=C1OS(=O)(=O)N(C)C;C17H19NO5;[H]OC(=O)C1=C([H])C([H])=C([H])C([H])=C1C(=O)N([H])C([H])(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C#C[H]
Bumetanide_aka_3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic_acid_M+H;364.109;1;3;2;10;39;Carnosine_N-Benzyloxycarbonyl;2;18;2;13;-1;1596;1596;C17H20N2O5S;2;none;CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)O;C17H20N4O5;[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])N=C([H])N1[H]
Bosentan_M+H;551.184;1;7;5;20;33;Neoraufuracidin_3-O-[1-O-Methyl_6-(methylsuccinoyl)-Ô_-D-glucopyranosid-2-yl];2;92;1;152;-1;1097;1097;C27H29N5O6S;1;none;COC1=CC=CC=C1OC1=C(OCCO)N=C(N=C1NS(=O)(=O)C1=CC=C(C=C1)C(C)(C)C)C1=NC=CC=N1;C27H32O12;[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C1([H])OC2=C(C([H])=C([H])C(O[H])=C2[H])C1([H])OC1([H])C([H])(OC([H])([H])[H])OC([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])C([H])(O[H])C1([H])O[H]
Bifonazol_M+H;310.147;1;0;4;8;11;Bifonazol_M+H;2;1;1;49;-1;1521;1521;C22H18N2;3;none;C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1;C22H18N2;[H]C1=C([H])N(C([H])=N1)C([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]
Bicalutamide_M+H;430.061;2;1;2;6;19;Salazinic_acid_1''-O-Ac;2;1;2;1;1;6;1469;C18F4H14N2O4S;3;none;FC(C=C1)=CC=C1S(C[C@](C)(O)C(NC2=CC(C(F)(F)F)=C(C#N)C=C2)=O)(=O)=O;C20H14O11;[H]OC1=C(C([H])=O)C2=C(C(=C1[H])C([H])([H])[H])C(=O)OC1=C(O2)C2=C(C(=O)OC2([H])O[H])C(O[H])=C1C([H])([H])OC(=O)C([H])([H])[H]
Benzomalvin_C_120256_M+H;395.127;1;2;7;10;30;8_9-Epoxy-3_10-dihydroxy-p-mentha-1_3_5-trien-7-al_10-Cinnamoyl__3-O-(2-methylpropanoyl);2;15;0;1587;-1;1587;1587;C24H17N3O3;3;Alcaloids;O=C(N(C(C=CC=C1)=C1C(N(C)C23OC3C4=CC=CC=C4)=O)C2=N5)C6=C5C=CC=C6;C23H22O6;[H]C(=O)C1=C([H])C(OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H])=C(C([H])=C1[H])C1(OC1([H])[H])C([H])([H])OC(=O)C([H])=C([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
Benzanilide_M+H;197.084;2;0;2;4;7;N-Hydroxytyrosine__9CI_N-Hydroxytyrosine__9CI;2;42;2;18;1;21;981;C13H11NO;7;none;O=C(NC1=CC=CC=C1)C1=CC=CC=C1;C9H11NO4;[H]ON([H])C([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H]
Benzamid_M+H;121.053;1;0;1;2;5;Benzamid_M+H;2;1;2;2;-1;345;345;C7H7NO;7;none;NC(=O)C1=CC=CC=C1;C7H7NO;[H]N([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]
Antibiotic_TAN_1169A_M+H;303.158;4;2;8;12;13;2-(Ô±-Hydroxybenzyl)-3_6-tropanediol_O6-Ac;2;1;1;31;1;2;1450;C16H21N3O3;5;Alcaloids;O=C(NC)OC1=CC=C(N(C)[C@]2([H])[C@@]3(C)CCN2C(C)=O)C3=C1;C17H23NO4;[H]OC([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1([H])C2([H])N(C([H])([H])[H])C([H])(C([H])([H])C1([H])O[H])C([H])(OC(=O)C([H])([H])[H])C2([H])[H]
Ambroxol_M+H;375.979;1;1;3;8;8;Ambroxol_M+H;2;1;2;1;-1;1587;1587;Br2C13H18N2O;1;none;NC1=C(Br)C=C(Br)C=C1CNC1CCC(O)CC1;Br2C13H18N2O;[H]OC1([H])C([H])([H])C([H])([H])C([H])(N([H])C([H])([H])C2=C([H])C(Br)=C([H])C(Br)=C2N([H])[H])C([H])([H])C1([H])[H]
Ambiguine_I_isonitrile_M+H;402.231;1;3;1;4;103;Myriocin_Myriocin;2;24;1;106;-1;1652;1652;C26H30N2O2;3;none;C[C@@]1(CC[C@H]2[C@@]3([C@@]1([C@@H]4[C@@H](O4)C(c5c3c6c(cccc6[nH]5)C2(C)C)(C)C)[N+]#[C-])O)C=C;C21H39NO6;[H]OC(=O)C(N([H])[H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
Ambiguine_E_isonitrile_M+H;436.192;1;3;1;4;56;Agelasidine_C_20-Hydroxy;2;12;1;36;-1;1464;1464;C26ClH29N2O2;3;none;C[C@]1([C@@H]2[C@@]3([C@@]([C@]([C@@H](C2)Cl)(C=C)C)([C@H]4O[C@H]4[C@@](c5c3c6c1cccc6[nH]5)(C)C)[N+]#[C-])O)C;C23H41N3O3S;[H]OC([H])([H])C(=C([H])C([H])([H])S(=O)(=O)C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C(=C([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
Ambiguine_D_isonitrile_M+H;452.187;1;4;2;4;87;Amicoumacin_C_N-Ac;2;18;1;129;-1;1418;1418;C26ClH29N2O3;3;none;C[C@]1([C@@H]2[C@@]3([C@@]([C@]([C@@H](C2)Cl)(C=C)C)([C@H]4O[C@H]4[C@@](C5=Nc6c(c1ccc6)[C@]35O)(C)C)[N+]#[C-])O)C;C22H28N2O8;[H]OC1=C([H])C([H])=C([H])C2=C1C(=O)OC([H])(C2([H])[H])C([H])(N([H])C(=O)C([H])(O[H])C1([H])OC(=O)C([H])([H])C1([H])N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
Ambiguine_B_isonitrile_M+H;422.212;1;1;1;4;52;Isoblasticidin_S_Isoblasticidin_S;2;15;1;99;-1;1517;1517;C26ClH31N2O;2;none;C[C@]1([C@@H]2[C@]([C@H]([C@]([C@@H](C2)Cl)(C=C)C)[N+]#[C-])(c3c([nH]c4c3c1ccc4)C(C=C)(C)C)O)C;C17H26N8O5;[H]OC(=O)C1([H])OC([H])(C([H])=C([H])C1([H])N([H])C(=O)C([H])([H])C([H])(N([H])C(=N[H])N([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])N1C([H])=C([H])C(=N[H])N([H])C1=O
6-Benzyladenine_M+H;225.101;1;0;7;10;8;N-(1-Carboxyethyl)histidine__9CI_N-(1-Carboxyethyl)histidine__9CI;2;1;1;26;-1;1168;1168;C12H11N5;3;none;C12=NC=NC(NCC3=CC=CC=C3)=C1NC=N2;C9H13N3O4;[H]OC(=O)C([H])(N([H])C([H])(C(=O)O[H])C([H])([H])C1=C([H])N=C([H])N1[H])C([H])([H])[H]
4`-Aminoacetanilide_M+H;150.079;2;0;3;6;5;4`-Aminoacetanilide_M+H;2;1;2;6;1;6;642;C8H10N2O;18;none;CC(=O)NC1=CC=C(N)C=C1;C8H10N2O;[H]N([H])C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H]
4-hydroxymellein_130076_M+H;194.058;1;4;0;2;13;2-Amino-4_5-dihydroxyhexanedioic_acid_2-Amino-4_5-dihydroxyhexanedioic_acid;2;37;1;95;-1;1033;1033;C10H10O4;20;Benzofuranoids;OC1=CC=CC([C@H](O)[C@H](C)O2)=C1C2=O;C6H11NO6;[H]OC(=O)C([H])(O[H])C([H])(O[H])C([H])([H])C([H])(N([H])[H])C(=O)O[H]
4-aminobenzamide_M+H;136.064;1;0;2;2;5;2-Amino-4-fluoro-3-hydroxybutanoic_acid_2-Amino-4-fluoro-3-hydroxybutanoic_acid;2;6;2;5;-1;460;460;C7H8N2O;7;none;C1=CC(=CC=C1C(=O)N)N;C4FH8NO3;[H]OC(=O)C([H])(N([H])[H])C([H])(O[H])C([H])([H])F
4'-Methoxy-7-O-beta-D-glucopyranosyl-8_3'-dihydroxyflavanone_M+H;464.132;1;14;0;10;8;1_2_3_5-Benzenetetrol__8CI__9CI_5-O-(4-Methoxy-E-cinnamoyl)__3-O-Ô_-D-glucopyranoside;2;22;2;9;-1;1401;1401;C22H24O11;13;Flavonoids;O=C1C2=CC=C(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C(O)=C2OC(C4=CC(O)=C(OC)C=C4)C1;C22H24O11;[H]OC1=C(O[H])C(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])=C([H])C(OC(=O)C([H])=C([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])=C1[H]
2544_Triallate_M+H;303.002;2;0;3;4;17;2544_Triallate_M+H;2;1;1;41;0;592;1476;C10Cl3H16NOS;1;none;CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl;C10Cl3H16NOS;[H]C([H])([H])C([H])(N(C(=O)SC([H])([H])C(Cl)=C(Cl)Cl)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
2542_Thiamethoxam_M+H;291.019;1;2;7;30;20;2542_Thiamethoxam_M+H;2;1;1;28;-1;1360;1360;C8ClH10N5O3S;4;none;CN1COCN(CC2=CN=C(Cl)S2)\C1=N\[N+]([O-])=O;C8ClH10N5O3S;[H]C1=C(SC(Cl)=N1)C([H])([H])N1C(=N[N+]([O-])=O)N(C([H])([H])[H])C([H])([H])OC1([H])[H]
2536_Oryzalin_M+H;346.095;1;0;5;6;25;3-Hexen-1-ol_O-(4-O-Sulfo-Ô_-D-glucopyranoside);2;3;2;2;-1;1620;1620;C12H18N4O6S;1;none;CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O;C12H22O9S;[H]OC([H])([H])C1([H])OC([H])(OC([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])OS(=O)(=O)O[H]
2365_Mebendazole_M+H;295.096;3;2;2;8;12;Tyrosine__8CI__9CI_N-Benzoyl__Me_ester;2;69;1;135;1;35;1449;C16H13N3O3;2;none;COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1;C17H17NO4;[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])(N([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])[H]
2-O-rhamnosyl-swertisin_M+H;592.179;1;18;0;10;25;2-O-rhamnosyl-swertisin_M+H;2;1;1;61;-1;967;967;C28H32O14;19;Flavonoids;OC1=CC=C(C2=CC(C3=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@@H]5O)=C(OC)C=C3O2)=O)C=C1;C28H32O14;[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C(=O)C2=C(O[H])C(=C(OC([H])([H])[H])C([H])=C2O1)[C@]1([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]1([H])O[C@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]1([H])O[H]
2-Aminophenol_M+H;109.053;1;1;1;4;5;2-Aminophenol_M+H;2;1;2;1;-1;206;206;C6H7NO;13;none;NC1=C(O)C=CC=C1;C6H7NO;[H]OC1=C(N([H])[H])C([H])=C([H])C([H])=C1[H]
2-(4-Morpholinyl)benzothiazole_M+H;220.067;1;2;4;10;10;Cappamensin_A_Cappamensin_A;2;1;0;1142;-1;1142;1142;C11H12N2OS;2;none;C1CN(CCO1)C1=NC2=CC=CC=C2S1;C11H11NO4;[H]OC1=C(OC2=C(C([H])=C([H])C(OC([H])([H])[H])=C2[H])N1C([H])=O)C([H])([H])[H]
2-(3-fluorophenyl)-4_4-dimethyl-4_5-dihydrooxazole_M+H;193.09;2;2;1;6;13;2-Amino-6_8-dihydroxypurine_1_7-Di-Me;2;2;0;1046;0;364;1046;C11FH12NO;3;none;CC(CO1)(C)N=C1C2=CC=CC(F)=C2;C7H9N5O2;[H]N=C1N([H])C2=C(N(C(=O)N2[H])C([H])([H])[H])C(=O)N1C([H])([H])[H]
2-(2_4-diiodophenyl)-4_4-dimethyl-4_5-dihydrooxazole_M+H;426.893;2;2;1;6;32;2-(2_4-diiodophenyl)-4_4-dimethyl-4_5-dihydrooxazole_M+H;2;1;0;1499;1;4;1499;C11H11I2NO;3;none;CC(CO1)(C)N=C1C2=CC=C(I)C=C2I;C11H11I2NO;[H]C1=C(I)C([H])=C(I)C(=C1[H])C1=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O1
2-(2-chlorophenyl)-4_4-dimethyl-4_5-dihydrooxazole_M+H;209.061;2;2;1;6;17;2-(2-chlorophenyl)-4_4-dimethyl-4_5-dihydrooxazole_M+H;2;1;0;1104;0;407;1104;C11ClH12NO;3;none;CC(CO1)(C)N=C1C2=CC=CC=C2Cl;C11ClH12NO;[H]C1=C([H])C([H])=C(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)C(Cl)=C1[H]
1_3-bis(4_4-dimethyl-4_5-dihydrooxazol-2-yl)benzene_M+H;272.152;3;4;2;6;18;2-Amino-4-methyl-4-hexenoic_acid__9CI_Ô_-Glutamyl;2;14;0;1244;1;5;1244;C16H20N2O2;6;none;CC(CO1)(C)N=C1C2=CC=CC(C3=NC(C)(C)CO3)=C2;C12H20N2O5;[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])C([H])(C(=O)O[H])C([H])([H])C(=C([H])C([H])([H])[H])C([H])([H])[H]
