Name	Mass	num-amide	num-OC	num-NC	#theo	#exper	TopID	Derep+ scr	Derep+ rank	Derep-g scr	Derep-g rank	Derep scr	Derep rank	#matches	MF1	#isomers	dnp-class	SMILES1	MF2	SMILES2	fingerprint	MFagreement	SMILES1_FP1	SMILES2_FP2
NCGC00180037-02!2-hydroxy-4-methoxy-3-(3-methylbut-2-enyl)-6-pentylbenzoic_acid_M+H	306.183	1.0	4.0	0.0	6.0	34.0	11-Hydroxy-2-(4-hydroxyphenyl)-1_5_9-triazacyclotridecan-4-one_11-Hydroxy-2-(4-hydroxyphenyl)-1_5_9-triazacyclotridecan-4-one	3.0	19.0	2.0	30.0	-1.0	1454.0	1454.0	C18H26O4	16.0	Simple_Aromatic_Natural_Products	CCCCCC1=C(C(O)=O)C(O)=C(CC=C(C)C)C(OC)=C1	C16H25N3O3	[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1([H])N([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C1([H])[H]	0.3746556473829201	No	CCCCCc1cc(OC)c(CC=C(C)C)c(O)c1C(=O)O	O=C1CC(c2ccc(O)cc2)NCCC(O)CNCCCN1
NCGC00179922-02!4-(carboxymethyl)-3-ethenyl-2-[3_4_5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3_4-dihydro-2H-pyran-5-carboxylic_acid_M+H	390.116	1.0	12.0	0.0	6.0	15.0	2-Hydroxybenzoic_acid__9CI_Benzyl_ester__O-Ô_-D-glucopyranoside	3.0	20.0	2.0	52.0	-1.0	1623.0	1623.0	C16H22O11	6.0	Terpenoids	OCC1OC(OC2OC=C(C(CC(O)=O)C2C=C)C(O)=O)C(O)C(O)C1O	C20H22O8	[H]OC([H])([H])C1([H])OC([H])(OC2=C([H])C([H])=C([H])C([H])=C2C(=O)OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]	0.36548223350253806	No	C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)O)C1CC(=O)O	O=C(OCc1ccccc1)c1ccccc1OC1OC(CO)C(O)C(O)C1O
NCGC00179830-03!2-[5-[2-[2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoyloxy]propyl]oxolan-2-yl]propanoic_acid_M+H	386.23	2.0	8.0	0.0	4.0	34.0	NCGC00386076-01_C19H33N3O5_2_8-Diisobutyl-5-methyl-1-oxa-4_7_10-triazacyclotetradecane-3_6_9_14-tetrone_M+H	3.0	13.0	2.0	11.0	2.0	1.0	1675.0	C20H34O7	4.0	none	CC(O)CC1CCC(O1)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(O)=O	C19H33N3O5	[H]N1C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(OC(=O)C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.3117744610281924	No	CC(O)CC1CCC(C(C)C(=O)OC(C)CC2CCC(C(C)C(=O)O)O2)O1	CC(C)CC1NC(=O)C(C)NC(=O)C(CC(C)C)OC(=O)CCCNC1=O
NCGC00179772-02!7-[(2S_3R_4R_5R_6S)-3_4_5-trihydroxy-6-methyloxan-2-yl]oxy-3-[4-[(2S_3R_4R_5R_6S)-3_4_5-trihydroxy-6-methyloxan-2-yl]oxyphenyl]chromen-4-one_M+H	546.174	1.0	16.0	0.0	6.0	46.0	3_4'_5_7-Tetrahydroxyflavylium(1+)__8CI_3-O-[2-Hydroxysuccinoyl-(Šæê6)-Ô_-D-glucopyranoside]	3.0	7.0	2.0	20.0	-1.0	1080.0	1080.0	C27H30O12	12.0	Flavonoids	C[C@@H]1O[C@@H](OC2=CC=C(C=C2)C3=COC4=C(C=CC(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)=C4)C3=O)[C@H](O)[C@H](O)[C@H]1O	C25H25O14	[H]OC(=O)C([H])([H])C([H])(O[H])C(=O)OC([H])([H])C1([H])OC([H])(OC2=C([H])C3=C(O[H])C([H])=C(O[H])C([H])=C3[O]=C2C2=C([H])C([H])=C(O[H])C([H])=C2[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]	0.0	No	CC1OC(Oc2ccc(-c3coc4cc(OC5OC(C)C(O)C(O)C5O)ccc4c3=O)cc2)C(O)C(O)C1O	
NCGC00179722-03_C26H30N2O8_Oxayohimban-21-one__19_20-didehydro-16-ethenyl-17-(beta-D-glucopyranosyloxy)-__(16alpha)-_M+H	498.2	1.0	10.0	5.0	8.0	99.0	Ilexin_B_Et_ester	3.0	9.0	2.0	8.0	-1.0	1247.0	1247.0	C26H30N2O8	2.0	Alcaloids	OC[C@H]1O[C@@H](OC2O\C=C3/C(CC4N(CCC5=C4[NH]C6=C5C=CC=C6)C3=O)[C@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O	C25H34O10	[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])OC1([H])OC2([H])C([H])([H])OC([H])(OC2([H])C([H])(O[H])C1([H])O[H])C([H])([H])C([H])(C(C([H])=O)=C([H])C([H])([H])[H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]	0.3870967741935484	No	C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)N3CCc4c([nH]c5ccccc45)C3CC21	CC=C(C=O)C(CC(=O)OCC)CC1OCC2OC(OCCc3ccc(O)cc3)C(O)C(O)C2O1
NCGC00179126-03_C28H34O7_(6R_6aS_6bR_7aS_10S_10aS_12bR)-10-(3-Furyl)-4_4_6a_10a_12b-pentamethyl-3_8-dioxo-3_4_4a_5_6_6a_7a_8_10_10a_11_12_12a_12b-tetradecahydronaphtho[2_1-f]oxireno[d]isochromen-6-yl_acetate_M+H	482.23	2.0	8.0	0.0	6.0	49.0	Lactonic_acid_Octa-Me__Me_ester	3.0	13.0	2.0	12.0	1.0	14.0	1295.0	C28H34O7	6.0	Terpenoids	CC(=O)O[C@@H]1CC2C(C)(C)C(=O)\C=C/[C@]2(C)C3CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]45[C@]13C)C6=COC=C6	C21H40O12	[H]C([H])([H])OC(=O)C([H])(OC([H])([H])[H])C([H])(OC([H])([H])[H])C([H])(OC1([H])OC([H])(C([H])([H])OC([H])([H])[H])C([H])(OC([H])([H])[H])C([H])(OC([H])([H])[H])C1([H])OC([H])([H])[H])C([H])(OC([H])([H])[H])C([H])([H])OC([H])([H])[H]	0.44668911335578004	No	CC(=O)OC1CC2C(C)(C)C(=O)C=CC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C	COCC(OC)C(OC1OC(COC)C(OC)C(OC)C1OC)C(OC)C(OC)C(=O)OC
NCGC00178646-02!2_4-dihydroxyheptadecyl_acetate_M+H	330.277	2.0	4.0	0.0	6.0	28.0	8-Hydroxy-5_9_11_14-eicosatetraenoic_acid__9CI_Me_ester	3.0	22.0	1.0	198.0	0.0	643.0	1661.0	C19H38O4	4.0	none	CCCCCCCCCCCCCC(O)CC(O)COC(C)=O	C21H34O3	[H]OC([H])(C([H])=C([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H]	0.4057142857142857	No	CCCCCCCCCCCCCC(O)CC(O)COC(C)=O	CCCCCC=CCC=CC=CC(O)CC=CCCCC(=O)OC
NCGC00178406-02!(E)-3-(3_4_5-trimethoxyphenyl)prop-2-enal_M+H	222.08900000000003	1.0	6.0	0.0	4.0	19.0	4-C-Acetyl-6-deoxygalactonic_acid_4-C-Acetyl-6-deoxygalactonic_acid	3.0	25.0	1.0	154.0	-1.0	1183.0	1183.0	C12H14O4	30.0	none	COC1=CC(\C=C\C=O)=CC(OC)=C1OC	C8H14O7	[H]OC(=O)C([H])(O[H])C([H])(O[H])C(O[H])(C(=O)C([H])([H])[H])C([H])(O[H])C([H])([H])[H]	0.38144329896907214	No	COc1cc(C=CC=O)cc(OC)c1OC	CC(=O)C(O)(C(C)O)C(O)C(O)C(=O)O
NCGC00169940-02!3-(1H-indol-3-ylmethyl)-2_3_6_7_8_8a-hexahydropyrrolo[1_2-a]pyrazine-1_4-dione_M+H	283.132	2.0	0.0	7.0	6.0	22.0	Xenocyloin_B_O-Ac	3.0	5.0	2.0	12.0	0.0	556.0	1412.0	C16H17N3O2	7.0	none	O=C1NC(CC2=CNC3=C2C=CC=C3)C(=O)N4CCCC14	C17H21NO3	[H]N1C([H])=C(C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])C([H])(OC(=O)C([H])([H])[H])C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]	0.4365942028985507	No	O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC12	CCC(C)C(=O)C(Cc1c[nH]c2ccccc12)OC(C)=O
NCGC00169840-02![2-(4-hydroxy-3-methoxyphenyl)-4-[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-3-yl]methyl_(E)-3-(4-hydroxyphenyl)prop-2-enoate_M+H	506.194	2.0	11.0	0.0	10.0	41.0	Xylopyrine_D_N_N-Di-de-Me	3.0	8.0	2.0	8.0	1.0	17.0	1276.0	C29H30O8	6.0	Simple_Aromatic_Natural_Products	COC1=C(O)C=CC(CC2COC(C2COC(=O)\C=C\C3=CC=C(O)C=C3)C4=CC(OC)=C(O)C=C4)=C1	C28H34N4O5	[H]N([H])C([H])(C(=O)N1C([H])([H])C([H])([H])C2([H])OC3=C([H])C([H])=C(OC([H])([H])[H])C(=C3[H])C([H])=C([H])N([H])C(=O)C([H])(N([H])C(=O)C12[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.3252323087919943	No	COc1cc(CC2COC(c3ccc(O)c(OC)c3)C2COC(=O)C=Cc2ccc(O)cc2)ccc1O	COc1ccc2cc1C=CNC(=O)C(Cc1ccccc1)NC(=O)C1C(CCN1C(=O)C(N)C(C)C)O2
NCGC00169778-02!5-hydroxy-2-(4-methoxyphenyl)-7-[(2S_3R_4S_5S_6R)-3_4_5-trihydroxy-6-[[(2R_3R_4R_5R_6S)-3_4_5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2_3-dihydrochromen-4-one_M+H	594.195	1.0	19.0	0.0	14.0	45.0	Shanzhigenin_8-Ac__Me_ester__1-O-[4-hydroxy-E-cinnamoyl-(Šæê6)-Ô_-D-glucopyranoside]	3.0	17.0	3.0	8.0	-1.0	1008.0	1008.0	C28H34O14	18.0	none	COC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C=C3O	C28H34O14	[H]OC1=C([H])C([H])=C(C([H])=C([H])C(=O)OC2([H])C([H])([H])C(OC(=O)C([H])([H])[H])(C([H])([H])[H])C3([H])C2([H])C(=C([H])OC3([H])OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])C(=O)OC([H])([H])[H])C([H])=C1[H]	0.4509283819628647	Yes	COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1	COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C(OC(=O)C=Cc1ccc(O)cc1)CC2(C)OC(C)=O
NCGC00169621-02_C14H14O4_2H-Pyran-2-one__5_6-dihydro-5-hydroxy-4-methoxy-6-[(E)-2-phenylethenyl]-__(5S_6S)-_M+H	246.08900000000003	1.0	5.0	0.0	6.0	69.0	3_11-Tridecadiene-5_7_9-triyne-1_2-diol__9CI_2-Ac	3.0	9.0	1.0	132.0	-1.0	1217.0	1217.0	C14H14O4	16.0	Simple_Aromatic_Natural_Products	CO\C1=C\C(=O)O[C@@H](\C=C\C2=CC=CC=C2)[C@@H]1O	C15H14O3	[H]OC([H])([H])C([H])(OC(=O)C([H])([H])[H])C([H])=C([H])C#CC#CC#CC([H])=C([H])C([H])([H])[H]	0.34963325183374083	No	COC1=CC(=O)OC(C=Cc2ccccc2)C1O	CC=CC#CC#CC#CC=CC(CO)OC(C)=O
NCGC00169534-02_C14H18O9_Ethanone__1-[4-(beta-D-glucopyranosyloxy)-2_6-dihydroxyphenyl]-_M+H	330.095	1.0	10.0	0.0	6.0	32.0	Frutescin_O-De-Me__1'-(3-methylbutanoyloxy)	3.0	5.0	2.0	28.0	-1.0	1680.0	1680.0	C14H18O9	7.0	Simple_Aromatic_Natural_Products	CC(=O)C1=C(O)C=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1O	C19H20O5	[H]OC1=C([H])C([H])=C([H])C(=C1C(=O)OC([H])([H])[H])C([H])(OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C#CC#CC([H])([H])[H]	0.3141630901287554	No	CC(=O)c1c(O)cc(OC2OC(CO)C(O)C(O)C2O)cc1O	CC#CC#CC(OC(=O)CC(C)C)c1cccc(O)c1C(=O)OC
NCGC00169477-02_C26H40O8_2(5H)-Furanone__3-[2-[(1R_4aS_5R_8aS)-5-[(beta-D-glucopyranosyloxy)methyl]decahydro-5_8a-dimethyl-2-methylene-1-naphthalenyl]ethyl]-_M+H	480.272	1.0	10.0	0.0	6.0	48.0	Fusiformin_B_3-O-Sulfate	3.0	28.0	3.0	9.0	-1.0	1289.0	1289.0	C26H40O8	9.0	Terpenoids	C[C@]1(CCC[C@@]2(C)[C@H](CC\C3=C\COC3=O)C(=C)CC[C@H]12)CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	C25H36O7S	[H]OC(=O)C(=C([H])C([H])=C([H])C([H])=C(C([H])=C([H])C([H])=C(C([H])=C([H])C1([H])C(O[H])(C([H])([H])[H])C([H])([H])C([H])(OS(=O)(=O)O[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	0.4666666666666667	No	C=C1CCC2C(C)(COC3OC(CO)C(O)C(O)C3O)CCCC2(C)C1CCC1=CCOC1=O	CC(C=CC=C(C)C=CC1C(C)(C)CC(OS(=O)(=O)O)CC1(C)O)=CC=CC=C(C)C(=O)O
NCGC00169437-02!5-[6-[[3_4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3_4_5-trihydroxyoxan-2-yl]oxy-4-(3_4-dihydroxyphenyl)-7-methoxychromen-2-one_M+H	594.158	1.0	20.0	0.0	14.0	40.0	Robustaside_E_Robustaside_E	3.0	8.0	3.0	4.0	-1.0	1009.0	1009.0	C27H30O15	35.0	none	COC1=CC2=C(C(OC3OC(COC4OCC(O)(CO)C4O)C(O)C(O)C3O)=C1)C(=CC(=O)O2)C5=CC(O)=C(O)C=C5	C30H28O13	[H]OC1([H])C([H])(OC2=C([H])C([H])=C(OC(=O)C([H])=C([H])C3(O[H])C([H])=C([H])C(=O)C([H])=C3[H])C([H])=C2[H])OC([H])(C([H])([H])OC(=O)C([H])=C([H])C2(O[H])C([H])=C([H])C(=O)C([H])=C2[H])C([H])(O[H])C1([H])O[H]	0.5095057034220533	No	COc1cc(OC2OC(COC3OCC(O)(CO)C3O)C(O)C(O)C2O)c2c(-c3ccc(O)c(O)c3)cc(=O)oc2c1	O=C1C=CC(O)(C=CC(=O)OCC2OC(Oc3ccc(OC(=O)C=CC4(O)C=CC(=O)C=C4)cc3)C(O)C(O)C2O)C=C1
NCGC00169388-03!6-[4-hydroxy-2-methyl-6-[(2S_3R_4S_5S_6R)-3_4_5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-4-methoxypyran-2-one_M+H	410.121	1.0	13.0	0.0	10.0	35.0	Krishnanone_A_Homologue_(n_=_2)	3.0	9.0	2.0	8.0	-1.0	1500.0	1500.0	C19H22O10	7.0	Oxygen_Heterocycles	COC1=CC(=O)OC(=C1)C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C(O)C=C2C	C20H22O9	[H]OC([H])([H])C1=C([H])C([H])=C(O1)C([H])(OC([H])([H])[H])OC([H])([H])C1=C([H])C([H])=C(O1)C([H])(OC([H])([H])[H])OC([H])([H])C1=C([H])C([H])=C(O1)C([H])=O	0.30155210643015523	No	COc1cc(-c2c(C)cc(O)cc2OC2OC(CO)C(O)C(O)C2O)oc(=O)c1	COC(OCc1ccc(C(OC)OCc2ccc(C=O)o2)o1)c1ccc(CO)o1
NCGC00169371-02!(E)-N-[2-hydroxy-2-(4-hydroxyphenyl)ethyl]-3-(4-hydroxy-3-methoxyphenyl)prop-2-enamide_M+H	329.126	2.0	5.0	2.0	10.0	39.0	2-Amino-3-hydroxypentanedioic_acid_N-Benzyloxycarbonyl__di-Me_ester	3.0	21.0	2.0	34.0	1.0	16.0	1662.0	C18H19NO5	22.0	Alcaloids	COC1=C(O)C=CC(\C=C\C(=O)NCC(O)C2=CC=C(O)C=C2)=C1	C15H19NO7	[H]OC([H])(C([H])([H])C(=O)OC([H])([H])[H])C([H])(N([H])C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])[H]	0.35572519083969467	No	COc1cc(C=CC(=O)NCC(O)c2ccc(O)cc2)ccc1O	COC(=O)CC(O)C(NC(=O)OCc1ccccc1)C(=O)OC
NCGC00169076-02_C35H50O16_beta-D-Glucopyranoside__5-(4-hydroxyphenyl)-1-[2-(4-hydroxyphenyl)ethyl]pentyl_2-O-[(2R_3R_4R)-tetrahydro-3_4-dihydroxy-4-(hydroxymethyl)-2-furanyl]-6-O-[(2S_3R_4R)-tetrahydro-3_4-dihydroxy-4-(hydroxymethyl)-2-furanyl]-_M+H	726.31	1.0	22.0	0.0	10.0	68.0	NCGC00380680-01!5-hydroxy-3-[(2S_3R_4R_5S)-3-hydroxy-5-(hydroxymethyl)-4-[(2S_3R_4S_5S_6R)-3_4_5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]oxy-2-(4-hydroxyphenyl)-7-[(2S_3R_4R_5R_6S)-3_4_5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one_M+H	3.0	27.0	2.0	37.0	-1.0	544.0	544.0	C35H50O16	3.0	Simple_Aromatic_Natural_Products	OC[C@@]1(O)CO[C@H](OC[C@H]2O[C@@H](OC(CCCCC3=CC=C(O)C=C3)CCC4=CC=C(O)C=C4)[C@H](O[C@H]5OC[C@](O)(CO)[C@H]5O)[C@@H](O)[C@@H]2O)[C@@H]1O	C32H38O19	[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C(O[C@]2([H])O[C@@]([H])(C([H])([H])O[H])[C@]([H])(O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@@]2([H])O[H])C(=O)C2=C(O[H])C([H])=C(O[C@]3([H])O[C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])=C2O1	0.3796940194714882	No	OCC1(O)COC(OCC2OC(OC(CCCCc3ccc(O)cc3)CCc3ccc(O)cc3)C(OC3OCC(O)(CO)C3O)C(O)C2O)C1O	CC1OC(Oc2cc(O)c3c(=O)c(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O
NCGC00169054-02!3-(4-methoxyphenyl)-7-[(2S_3R_4S_5S_6R)-3_4_5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one_M+H	430.126	1.0	12.0	0.0	10.0	42.0	Closthioamide_D_Closthioamide_D	3.0	2.0	2.0	6.0	-1.0	1470.0	1470.0	C22H22O9	18.0	Polcyclic_Aromatic_Natural_Products	COC1=CC=C(C=C1)C2=COC3=C(C=CC(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3)C2=O	C18H25N3O3S3	[H]OC1=C([H])C([H])=C(C([H])=C1[H])C(=S)N([H])C([H])([H])C([H])([H])C(S[H])=NC([H])([H])C([H])([H])C(S[H])=NC([H])([H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]	0.3250296559905101	No	COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1	CC(=O)OCCCN=C(S)CCN=C(S)CCNC(=S)c1ccc(O)cc1
NCGC00169049-03_C12H16O4_(3Z)-3-Butylidene-6_7-dihydroxy-4_5_6_7-tetrahydro-2-benzofuran-1(3H)-one_M+H	224.105	1.0	4.0	0.0	2.0	26.0	Gluconic_acid__8CI__9CI_Et_ester	3.0	22.0	1.0	149.0	-1.0	1184.0	1184.0	C12H16O4	18.0	Benzofuranoids	CCC\C=C\1OC(=O)\C2=C1CCC(O)C2O	C8H16O7	[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C(=O)OC([H])([H])C([H])([H])[H]	0.4919908466819222	No	CCCC=C1OC(=O)C2=C1CCC(O)C2O	CCOC(=O)C(O)C(O)C(O)C(O)CO
NCGC00168975-03_C16H22O10_1H_3H-Pyrano[3_4-c]pyran-1-one__5-ethenyl-6-(beta-D-glucopyranosyloxy)-4_4a_5_6-tetrahydro-4a-hydroxy-__(4aR_5R_6S)-_M+H	374.121	1.0	13.0	0.0	6.0	36.0	3-(4_6_8-Dodecatrienyloxy)-1_2-propanediol_2-O-(4-Hydroxybenzoyl)	3.0	33.0	2.0	51.0	-1.0	1626.0	1626.0	C16H22O10	6.0	Terpenoids	OC[C@H]1O[C@@H](O[C@@H]2O\C=C3\C(=O)OCC[C@@]3(O)[C@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O	C22H30O5	[H]OC1=C([H])C([H])=C(C([H])=C1[H])C(=O)OC([H])(C([H])([H])O[H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.30845771144278605	No	C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OCCC21O	CCCC=CC=CC=CCCCOCC(CO)OC(=O)c1ccc(O)cc1
NCGC00168939-02!8-hydroxy-3-(4-oxopentyl)-3_4-dihydroisochromen-1-one_M+H	248.105	1.0	3.0	0.0	2.0	18.0	Scirpyrone_C_Scirpyrone_C	3.0	17.0	1.0	89.0	-1.0	1218.0	1218.0	C14H16O4	16.0	Simple_Aromatic_Natural_Products	CC(=O)CCCC1CC2=C(C(=O)O1)C(O)=CC=C2	C11H16O6	[H]OC([H])(C([H])([H])C([H])([H])OC(=O)C([H])([H])[H])C1([H])OC(=O)C([H])=C(OC([H])([H])[H])C1([H])[H]	0.36720867208672087	No	CC(=O)CCCC1Cc2cccc(O)c2C(=O)O1	COC1=CC(=O)OC(C(O)CCOC(C)=O)C1
NCGC00168901-03![5-chloro-3-[(1E_3E)-3_5-dimethylhepta-1_3-dienyl]-7-methyl-6_8-dioxoisochromen-7-yl]_acetate_M+H	390.12300000000005	2.0	4.0	0.0	6.0	43.0	Helipyrone_B_Di-Ac	3.0	1.0	2.0	8.0	1.0	8.0	1619.0	C21ClH23O5	5.0	Benzopyranoids	CCC(C)\C=C(C)\C=C\C1=CC2=C(Cl)C(=O)C(C)(OC(C)=O)C(=O)C2=CO1	C20H22O8	[H]C([H])([H])C(=O)OC1=C(C(=O)OC(=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C(OC(=O)C([H])([H])[H])C(=C(OC1=O)C([H])([H])C([H])([H])[H])C([H])([H])[H]	0.33072407045009783	No	CCC(C)C=C(C)C=CC1=CC2=C(Cl)C(=O)C(C)(OC(C)=O)C(=O)C2=CO1	CCc1oc(=O)c(Cc2c(OC(C)=O)c(C)c(C)oc2=O)c(OC(C)=O)c1C
NCGC00168864-02!(4-formyl-9-methoxy-5-methylbenzo[f][1]benzofuran-3-yl)methyl_acetate_M+H	312.1	2.0	6.0	0.0	10.0	55.0	Umbilicin_Umbilicin	3.0	2.0	1.0	73.0	0.0	604.0	1556.0	C18H16O5	17.0	Polcyclic_Aromatic_Natural_Products	COC1=C2C=CC=C(C)C2=C(C=O)C3=C1OC=C3COC(C)=O	C11H22O10	[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(OC1([H])OC([H])(C([H])(O[H])C([H])([H])O[H])C([H])(O[H])C1([H])O[H])C([H])([H])O[H]	0.2601010101010101	No	COc1c2cccc(C)c2c(C=O)c2c(COC(C)=O)coc12	OCC(O)C(O)C(CO)OC1OC(C(O)CO)C(O)C1O
NCGC00168814-02!(2R_3S_4S_5R_6S)-2-(hydroxymethyl)-6-(3_4_5-trimethoxyphenoxy)oxane-3_4_5-triol_M+H	346.126	1.0	14.0	0.0	10.0	18.0	4-[2-Hydroxy-2-(4-hydroxy-3-methoxyphenyl)-1-(hydroxymethyl)ethoxy]-3-methoxybenzaldehyde__9CI_4-[2-Hydroxy-2-(4-hydroxy-3-methoxyphenyl)-1-(hydroxymethyl)ethoxy]-3-methoxybenzaldehyde__9CI	3.0	14.0	1.0	112.0	-1.0	1632.0	1632.0	C15H22O9	6.0	Simple_Aromatic_Natural_Products	COC1=CC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=CC(OC)=C1OC	C18H20O7	[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=C1[H])C([H])(O[H])C([H])(OC1=C(OC([H])([H])[H])C([H])=C(C([H])=O)C([H])=C1[H])C([H])([H])O[H]	0.4322845417236662	No	COc1cc(OC2OC(CO)C(O)C(O)C2O)cc(OC)c1OC	COc1cc(C(O)C(CO)Oc2ccc(C=O)cc2OC)ccc1O
NCGC00164319-09![(2R_3R)-5_7-dihydroxy-2-(3_4_5-trihydroxyphenyl)-3_4-dihydro-2H-chromen-3-yl]_3_4_5-trihydroxybenzoate_M+H	458.085	2.0	12.0	0.0	6.0	32.0	Tartaric_acid_2-(3_4-Dihydroxycinnamoyl)__3-(4-hydroxycinnamoyl)	3.0	32.0	3.0	12.0	2.0	2.0	1362.0	C22H18O11	4.0	Flavonoids	OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C4=CC(O)=C(O)C(O)=C4	C22H18O11	[H]OC(=O)C([H])(OC(=O)C([H])=C([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])(OC(=O)C([H])=C([H])C1=C([H])C(O[H])=C(O[H])C([H])=C1[H])C(=O)O[H]	0.42073897497020263	Yes	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	O=C(C=Cc1ccc(O)cc1)OC(C(=O)O)C(OC(=O)C=Cc1ccc(O)c(O)c1)C(=O)O
